UID,Is Target Cell,Is CTC,Object Index,Study Identifier Left Number,Study Identifier Right Number
45399,0,0,1809,191022,133827
45400,0,0,1810,191022,133827
45401,0,0,1811,191022,133827
45402,0,0,1812,191022,133827
45403,0,0,1813,191022,133827
45404,0,0,1814,191022,133827
45405,0,0,1815,191022,133827
45406,0,0,1816,191022,133827
45407,0,0,1817,191022,133827
45408,0,0,1818,191022,133827
45409,0,0,1819,191022,133827
45410,0,0,1820,191022,133827
45411,0,0,1821,191022,133827
45412,0,0,1822,191022,133827
45413,0,0,1823,191022,133827
45414,0,0,1824,191022,133827
45415,0,0,1825,191022,133827
45416,0,0,1826,191022,133827
45417,0,0,1827,191022,133827
45418,0,0,1828,191022,133827
45419,0,0,1829,191022,133827
45420,0,0,1830,191022,133827
45421,0,0,1831,191022,133827
45422,0,0,1832,191022,133827
45423,0,0,1833,191022,133827
45424,0,0,1834,191022,133827
45425,0,0,1835,191022,133827
45426,0,0,1836,191022,133827
45427,0,0,1837,191022,133827
45428,0,0,1838,191022,133827
45429,0,0,1839,191022,133827
45430,0,0,1840,191022,133827
45431,0,0,1841,191022,133827
45432,0,0,1842,191022,133827
45433,0,0,1843,191022,133827
45434,0,0,1844,191022,133827
45435,0,0,1845,191022,133827
45436,0,0,1846,191022,133827
45437,0,0,1847,191022,133827
45438,0,0,1848,191022,133827
45439,0,0,1849,191022,133827
45440,0,0,1850,191022,133827
45441,0,0,1851,191022,133827
45442,0,0,1852,191022,133827
45443,0,0,1853,191022,133827
45444,0,0,1854,191022,133827
45445,0,0,1855,191022,133827
45446,0,0,1856,191022,133827
45447,0,0,1857,191022,133827
45448,0,0,1858,191022,133827
45449,0,0,1859,191022,133827
45450,0,0,1860,191022,133827
45451,0,0,1861,191022,133827
45452,1,0,1862,191022,133827
45453,0,0,1863,191022,133827
45454,0,0,1864,191022,133827
45455,0,0,1865,191022,133827
45456,0,0,1866,191022,133827
45457,0,0,1867,191022,133827
45458,0,0,1868,191022,133827
45459,0,0,1869,191022,133827
45460,0,0,1870,191022,133827
45461,0,0,1871,191022,133827
45462,0,0,1872,191022,133827
45463,0,0,1873,191022,133827
45464,0,0,1874,191022,133827
45465,0,0,1875,191022,133827
45466,0,0,1876,191022,133827
45467,0,0,1877,191022,133827
45468,0,0,1878,191022,133827
45469,0,0,1879,191022,133827
45470,0,0,1880,191022,133827
45471,0,0,1881,191022,133827
45472,0,0,1882,191022,133827
45473,0,0,1883,191022,133827
45474,0,0,1884,191022,133827
45475,0,0,1885,191022,133827
45476,0,0,1886,191022,133827
45477,0,0,1887,191022,133827
45478,0,0,1888,191022,133827
45479,0,0,1889,191022,133827
45480,0,0,1890,191022,133827
45481,0,0,1891,191022,133827
45482,0,0,1892,191022,133827
45483,0,0,1893,191022,133827
45484,0,0,1894,191022,133827
45485,0,0,1895,191022,133827
45486,0,0,1896,191022,133827
45487,0,0,1897,191022,133827
45488,0,0,1898,191022,133827
45489,0,0,1899,191022,133827
45490,0,0,1900,191022,133827
45491,0,0,1901,191022,133827
45492,0,0,1902,191022,133827
45493,0,0,1903,191022,133827
45494,0,0,1904,191022,133827
45495,0,0,1905,191022,133827
45496,0,0,1906,191022,133827
45497,0,0,1907,191022,133827
45498,1,0,1908,191022,133827
45499,0,0,1909,191022,133827
45500,0,0,1910,191022,133827
45501,0,0,1911,191022,133827
45502,0,0,1912,191022,133827
45503,0,0,1913,191022,133827
45504,0,0,1914,191022,133827
45505,0,0,1915,191022,133827
45506,0,0,1916,191022,133827
45507,0,0,1917,191022,133827
45508,0,0,1918,191022,133827
45509,0,0,1919,191022,133827
45510,0,0,1920,191022,133827
45511,0,0,1921,191022,133827
45512,0,0,1922,191022,133827
45513,0,0,1923,191022,133827
45514,0,0,1924,191022,133827
45515,1,1,1925,191022,133827
45516,0,0,1926,191022,133827
45517,0,0,1927,191022,133827
45518,0,0,1928,191022,133827
45519,0,0,1929,191022,133827
45520,0,0,1930,191022,133827
45521,0,0,1931,191022,133827
45522,0,0,1932,191022,133827
45523,1,0,1933,191022,133827
45524,0,0,1934,191022,133827
45525,0,0,1935,191022,133827
45526,0,0,1936,191022,133827
45527,0,0,1937,191022,133827
45528,0,0,1938,191022,133827
45529,0,0,1939,191022,133827
45530,0,0,1940,191022,133827
45531,0,0,1941,191022,133827
45532,0,0,1942,191022,133827
45533,1,1,1943,191022,133827
45534,0,0,1944,191022,133827
45535,0,0,1945,191022,133827
45536,0,0,1946,191022,133827
45537,0,0,1947,191022,133827
45538,0,0,1948,191022,133827
45539,0,0,1949,191022,133827
45540,0,0,1950,191022,133827
45541,0,0,1951,191022,133827
45542,0,0,1952,191022,133827
45543,0,0,1953,191022,133827
45544,0,0,1954,191022,133827
45545,0,0,1955,191022,133827
45546,0,0,1956,191022,133827
45547,0,0,1957,191022,133827
45548,0,0,1958,191022,133827
45549,0,0,1959,191022,133827
45550,0,0,1960,191022,133827
45551,0,0,1961,191022,133827
45552,0,0,1962,191022,133827
45553,0,0,1963,191022,133827
45554,0,0,1964,191022,133827
45555,0,0,1965,191022,133827
45556,0,0,1966,191022,133827
45557,0,0,1967,191022,133827
45558,0,0,1968,191022,133827
45559,0,0,1969,191022,133827
45560,0,0,1970,191022,133827
45561,0,0,1971,191022,133827
45562,0,0,1972,191022,133827
45563,0,0,1973,191022,133827
45564,0,0,1974,191022,133827
45565,0,0,1975,191022,133827
45566,0,0,1976,191022,133827
45567,0,0,1977,191022,133827
45568,0,0,1978,191022,133827
45569,0,0,1979,191022,133827
45570,0,0,1980,191022,133827
45571,0,0,1981,191022,133827
45572,0,0,1982,191022,133827
45573,0,0,1983,191022,133827
45574,0,0,1984,191022,133827
45575,0,0,1985,191022,133827
45576,0,0,1986,191022,133827
45577,0,0,1987,191022,133827
45578,0,0,1988,191022,133827
45579,0,0,1989,191022,133827
45580,0,0,1990,191022,133827
45581,0,0,1991,191022,133827
45582,0,0,1992,191022,133827
45583,0,0,1993,191022,133827
45584,0,0,1994,191022,133827
45585,0,0,1995,191022,133827
45586,0,0,1996,191022,133827
45587,0,0,1997,191022,133827
45588,0,0,1998,191022,133827
45589,0,0,1999,191022,133827
45590,0,0,2000,191022,133827
45591,0,0,2001,191022,133827
45592,0,0,2002,191022,133827
45593,0,0,2003,191022,133827
45594,0,0,2004,191022,133827
45595,0,0,2005,191022,133827
45596,0,0,2006,191022,133827
45597,0,0,2007,191022,133827
45598,0,0,2008,191022,133827
45599,0,0,2009,191022,133827
45600,0,0,2010,191022,133827
45601,0,0,2011,191022,133827
45602,0,0,2012,191022,133827
45603,0,0,2013,191022,133827
45604,0,0,2014,191022,133827
45605,0,0,2015,191022,133827
45606,0,0,2016,191022,133827
45607,0,0,2017,191022,133827
45608,0,0,2018,191022,133827
45609,0,0,2019,191022,133827
45610,0,0,2020,191022,133827
45611,0,0,2021,191022,133827
45612,0,0,2022,191022,133827
45613,0,0,2023,191022,133827
45614,0,0,2024,191022,133827
45615,0,0,2025,191022,133827
45616,0,0,2026,191022,133827
45617,0,0,2027,191022,133827
45618,0,0,2028,191022,133827
45619,0,0,2029,191022,133827
45620,0,0,2030,191022,133827
45621,0,0,2031,191022,133827
45622,0,0,2032,191022,133827
45623,0,0,2033,191022,133827
45624,0,0,2034,191022,133827
45625,0,0,2035,191022,133827
45626,0,0,2036,191022,133827
45627,0,0,2037,191022,133827
45628,0,0,2038,191022,133827
45629,0,0,2039,191022,133827
45630,0,0,2040,191022,133827
45631,0,0,2041,191022,133827
45632,0,0,2042,191022,133827
45633,0,0,2043,191022,133827
45634,0,0,2044,191022,133827
45635,0,0,2045,191022,133827
45636,0,0,2046,191022,133827
45637,0,0,2047,191022,133827
45638,0,0,2048,191022,133827
45639,0,0,2049,191022,133827
45640,0,0,2050,191022,133827
45641,0,0,2051,191022,133827
45642,0,0,2052,191022,133827
45643,0,0,2053,191022,133827
45644,0,0,2054,191022,133827
45645,0,0,2055,191022,133827
45646,0,0,2056,191022,133827
45647,0,0,2057,191022,133827
45648,0,0,2058,191022,133827
45649,0,0,2059,191022,133827
45650,1,0,2060,191022,133827
45651,0,0,2061,191022,133827
45652,0,0,2062,191022,133827
45653,0,0,2063,191022,133827
45654,0,0,2064,191022,133827
45655,0,0,2065,191022,133827
45656,0,0,2066,191022,133827
45657,0,0,2067,191022,133827
45658,0,0,2068,191022,133827
45659,0,0,2069,191022,133827
45660,0,0,2070,191022,133827
45661,0,0,2071,191022,133827
45662,0,0,2072,191022,133827
45663,0,0,2073,191022,133827
45664,0,0,2074,191022,133827
45665,0,0,2075,191022,133827
45666,0,0,2076,191022,133827
45667,0,0,2077,191022,133827
45668,0,0,2078,191022,133827
45669,0,0,2079,191022,133827
45670,0,0,2080,191022,133827
45671,1,0,2081,191022,133827
45672,0,0,2082,191022,133827
45673,0,0,2083,191022,133827
45674,0,0,2084,191022,133827
45675,0,0,2085,191022,133827
45676,0,0,2086,191022,133827
45677,0,0,2087,191022,133827
45678,0,0,2088,191022,133827
45679,0,0,2089,191022,133827
45680,0,0,2090,191022,133827
45681,0,0,2091,191022,133827
45682,0,0,2092,191022,133827
45683,0,0,2093,191022,133827
45684,0,0,2094,191022,133827
45685,0,0,2095,191022,133827
45686,0,0,2096,191022,133827
45687,0,0,2097,191022,133827
45688,0,0,2098,191022,133827
45689,0,0,2099,191022,133827
45690,0,0,2100,191022,133827
45691,0,0,2101,191022,133827
45692,0,0,2102,191022,133827
45693,0,0,2103,191022,133827
45694,0,0,2104,191022,133827
45695,0,0,2105,191022,133827
45696,0,0,2106,191022,133827
45697,0,0,2107,191022,133827
45698,0,0,2108,191022,133827
45699,0,0,2109,191022,133827
45700,0,0,2110,191022,133827
45701,0,0,2111,191022,133827
45702,0,0,2112,191022,133827
45703,0,0,2113,191022,133827
45704,0,0,2114,191022,133827
45705,0,0,2115,191022,133827
45706,0,0,2116,191022,133827
45707,0,0,2117,191022,133827
45708,0,0,2118,191022,133827
45709,0,0,2119,191022,133827
45710,0,0,2120,191022,133827
45711,0,0,2121,191022,133827
45712,0,0,2122,191022,133827
45713,0,0,2123,191022,133827
45714,0,0,2124,191022,133827
45715,0,0,2125,191022,133827
45716,0,0,2126,191022,133827
45717,0,0,2127,191022,133827
45718,0,0,2128,191022,133827
45719,0,0,2129,191022,133827
45720,0,0,2130,191022,133827
45721,0,0,2131,191022,133827
45722,0,0,2132,191022,133827
45723,0,0,2133,191022,133827
45724,0,0,2134,191022,133827
45725,0,0,2135,191022,133827
45726,0,0,2136,191022,133827
45727,0,0,2137,191022,133827
45728,0,0,2138,191022,133827
45729,0,0,2139,191022,133827
45730,0,0,2140,191022,133827
45731,0,0,2141,191022,133827
45732,0,0,2142,191022,133827
45733,0,0,2143,191022,133827
45734,0,0,2144,191022,133827
45735,0,0,2145,191022,133827
45736,0,0,2146,191022,133827
45737,0,0,2147,191022,133827
45738,0,0,2148,191022,133827
45739,0,0,2149,191022,133827
45740,0,0,2150,191022,133827
45741,0,0,2151,191022,133827
45742,0,0,2152,191022,133827
45743,0,0,2153,191022,133827
45744,0,0,2154,191022,133827
45745,0,0,2155,191022,133827
45746,0,0,2156,191022,133827
45747,0,0,2157,191022,133827
45748,0,0,2158,191022,133827
45749,0,0,2159,191022,133827
45750,0,0,2160,191022,133827
45751,0,0,2161,191022,133827
45752,0,0,2162,191022,133827
45753,0,0,2163,191022,133827
45754,0,0,2164,191022,133827
45755,0,0,2165,191022,133827
45756,0,0,2166,191022,133827
45757,0,0,2167,191022,133827
45758,0,0,2168,191022,133827
45759,0,0,2169,191022,133827
45760,0,0,2170,191022,133827
45761,0,0,2171,191022,133827
45762,0,0,2172,191022,133827
45763,0,0,2173,191022,133827
45764,0,0,2174,191022,133827
45765,0,0,2175,191022,133827
45766,0,0,2176,191022,133827
45767,0,0,2177,191022,133827
45768,0,0,2178,191022,133827
45769,0,0,2179,191022,133827
45770,0,0,2180,191022,133827
45771,0,0,2181,191022,133827
45772,0,0,2182,191022,133827
45773,0,0,2183,191022,133827
45774,0,0,2184,191022,133827
45775,0,0,2185,191022,133827
45776,0,0,2186,191022,133827
45777,0,0,2187,191022,133827
45778,0,0,2188,191022,133827
45779,0,0,2189,191022,133827
45780,0,0,2190,191022,133827
45781,0,0,2191,191022,133827
45782,0,0,2192,191022,133827
45783,0,0,2193,191022,133827
45784,0,0,2194,191022,133827
45785,0,0,2195,191022,133827
45786,0,0,2196,191022,133827
45787,0,0,2197,191022,133827
45788,0,0,2198,191022,133827
45789,0,0,2199,191022,133827
45790,0,0,2200,191022,133827
45791,0,0,2201,191022,133827
45792,0,0,2202,191022,133827
45793,0,0,2203,191022,133827
45794,0,0,2204,191022,133827
45795,0,0,2205,191022,133827
45796,0,0,2206,191022,133827
45797,0,0,2207,191022,133827
45798,0,0,2208,191022,133827
45799,0,0,2209,191022,133827
45800,0,0,2210,191022,133827
45801,0,0,2211,191022,133827
45802,0,0,2212,191022,133827
45803,0,0,2213,191022,133827
45804,0,0,2214,191022,133827
45805,0,0,2215,191022,133827
45806,0,0,2216,191022,133827
45807,0,0,2217,191022,133827
45808,0,0,2218,191022,133827
45809,0,0,2219,191022,133827
45810,0,0,2220,191022,133827
45811,0,0,2221,191022,133827
45812,0,0,2222,191022,133827
45813,0,0,2223,191022,133827
45814,0,0,2224,191022,133827
45815,0,0,2225,191022,133827
45816,0,0,2226,191022,133827
45817,0,0,2227,191022,133827
45818,0,0,2228,191022,133827
45819,0,0,2229,191022,133827
45820,0,0,2230,191022,133827
45821,0,0,2231,191022,133827
45822,0,0,2232,191022,133827
45823,0,0,2233,191022,133827
45824,0,0,2234,191022,133827
45825,0,0,2235,191022,133827
45826,0,0,2236,191022,133827
45827,0,0,2237,191022,133827
45828,0,0,2238,191022,133827
45829,0,0,2239,191022,133827
45830,0,0,2240,191022,133827
45831,0,0,2241,191022,133827
45832,0,0,2242,191022,133827
45833,0,0,2243,191022,133827
45834,0,0,2244,191022,133827
45835,0,0,2245,191022,133827
45836,0,0,2246,191022,133827
45837,0,0,2247,191022,133827
45838,0,0,2248,191022,133827
45839,0,0,2249,191022,133827
45840,0,0,2250,191022,133827
45841,0,0,2251,191022,133827
45842,0,0,2252,191022,133827
45843,0,0,2253,191022,133827
45844,0,0,2254,191022,133827
45845,0,0,2255,191022,133827
45846,0,0,2256,191022,133827
45847,0,0,2257,191022,133827
45848,0,0,2258,191022,133827
45849,0,0,2259,191022,133827
45850,0,0,2260,191022,133827
45851,0,0,2261,191022,133827
45852,0,0,2262,191022,133827
45853,0,0,2263,191022,133827
45854,0,0,2264,191022,133827
45855,0,0,2265,191022,133827
45856,0,0,2266,191022,133827
45857,0,0,2267,191022,133827
45858,0,0,2268,191022,133827
45859,0,0,2269,191022,133827
45860,0,0,2270,191022,133827
45861,0,0,2271,191022,133827
45862,0,0,2272,191022,133827
45863,0,0,2273,191022,133827
45864,0,0,2274,191022,133827
45865,0,0,2275,191022,133827
45866,0,0,2276,191022,133827
45867,0,0,2277,191022,133827
45868,0,0,2278,191022,133827
45869,0,0,2279,191022,133827
45870,0,0,2280,191022,133827
45871,0,0,2281,191022,133827
45872,0,0,2282,191022,133827
45873,0,0,2283,191022,133827
45874,0,0,2284,191022,133827
45875,0,0,2285,191022,133827
45876,0,0,2286,191022,133827
45877,0,0,2287,191022,133827
45878,0,0,2288,191022,133827
45879,0,0,2289,191022,133827
45880,0,0,2290,191022,133827
45881,0,0,2291,191022,133827
45882,0,0,2292,191022,133827
45883,0,0,2293,191022,133827
45884,0,0,2294,191022,133827
45885,0,0,2295,191022,133827
45886,0,0,2296,191022,133827
45887,0,0,2297,191022,133827
45888,0,0,2298,191022,133827
45889,0,0,2299,191022,133827
45890,0,0,2300,191022,133827
45891,0,0,2301,191022,133827
45892,0,0,2302,191022,133827
45893,0,0,2303,191022,133827
45894,0,0,2304,191022,133827
45895,0,0,2305,191022,133827
45896,0,0,2306,191022,133827
45897,0,0,2307,191022,133827
45898,0,0,2308,191022,133827
45899,0,0,2309,191022,133827
45900,0,0,2310,191022,133827
45901,0,0,2311,191022,133827
45902,0,0,2312,191022,133827
45903,0,0,2313,191022,133827
45904,0,0,2314,191022,133827
45905,0,0,2315,191022,133827
45906,0,0,2316,191022,133827
45907,0,0,2317,191022,133827
45908,0,0,2318,191022,133827
45909,0,0,2319,191022,133827
45910,0,0,2320,191022,133827
45911,0,0,2321,191022,133827
45912,0,0,2322,191022,133827
45913,0,0,2323,191022,133827
45914,0,0,2324,191022,133827
45915,0,0,2325,191022,133827
45916,0,0,2326,191022,133827
45917,0,0,2327,191022,133827
45918,0,0,2328,191022,133827
45919,0,0,2329,191022,133827
45920,0,0,2330,191022,133827
45921,0,0,2331,191022,133827
45922,0,0,2332,191022,133827
45923,0,0,2333,191022,133827
45924,0,0,2334,191022,133827
45925,0,0,2335,191022,133827
45926,0,0,2336,191022,133827
45927,0,0,2337,191022,133827
45928,0,0,2338,191022,133827
45929,0,0,2339,191022,133827
45930,0,0,2340,191022,133827
45931,0,0,2341,191022,133827
45932,0,0,2342,191022,133827
45933,0,0,2343,191022,133827
45934,0,0,2344,191022,133827
45935,0,0,2345,191022,133827
45936,0,0,2346,191022,133827
45937,0,0,2347,191022,133827
45938,0,0,2348,191022,133827
45939,0,0,2349,191022,133827
45940,0,0,2350,191022,133827
45941,0,0,2351,191022,133827
45942,0,0,2352,191022,133827
45943,0,0,2353,191022,133827
45944,0,0,2354,191022,133827
45945,0,0,2355,191022,133827
45946,0,0,2356,191022,133827
45947,0,0,2357,191022,133827
45948,0,0,2358,191022,133827
45949,0,0,2359,191022,133827
45950,0,0,2360,191022,133827
45951,0,0,2361,191022,133827
45952,1,0,2362,191022,133827
45953,0,0,2363,191022,133827
45954,0,0,2364,191022,133827
45955,0,0,2365,191022,133827
45956,0,0,2366,191022,133827
45957,0,0,2367,191022,133827
45958,0,0,2368,191022,133827
45959,0,0,2369,191022,133827
45960,0,0,2370,191022,133827
45961,0,0,2371,191022,133827
45962,0,0,2372,191022,133827
45963,0,0,2373,191022,133827
45964,0,0,2374,191022,133827
45965,0,0,2375,191022,133827
45966,0,0,2376,191022,133827
45967,0,0,2377,191022,133827
45968,0,0,2378,191022,133827
45969,0,0,2379,191022,133827
45970,0,0,2380,191022,133827
45971,0,0,2381,191022,133827
45972,0,0,2382,191022,133827
45973,0,0,2383,191022,133827
45974,0,0,2384,191022,133827
45975,0,0,2385,191022,133827
45976,0,0,2386,191022,133827
45977,0,0,2387,191022,133827
45978,0,0,2388,191022,133827
45979,0,0,2389,191022,133827
45980,0,0,2390,191022,133827
45981,0,0,2391,191022,133827
45982,0,0,2392,191022,133827
45983,0,0,2393,191022,133827
45984,0,0,2394,191022,133827
45985,0,0,2395,191022,133827
45986,0,0,2396,191022,133827
45987,0,0,2397,191022,133827
45988,0,0,2398,191022,133827
45989,0,0,2399,191022,133827
45990,1,0,2400,191022,133827
45991,0,0,2401,191022,133827
45992,0,0,2402,191022,133827
45993,0,0,2403,191022,133827
45994,0,0,2404,191022,133827
45995,0,0,2405,191022,133827
45996,0,0,2406,191022,133827
45997,0,0,2407,191022,133827
45998,0,0,2408,191022,133827
45999,0,0,2409,191022,133827
46000,0,0,2410,191022,133827
46001,0,0,2411,191022,133827
46002,0,0,2412,191022,133827
46003,0,0,2413,191022,133827
46004,0,0,2414,191022,133827
46005,0,0,2415,191022,133827
46006,0,0,2416,191022,133827
46007,0,0,2417,191022,133827
46008,0,0,2418,191022,133827
46009,0,0,2419,191022,133827
46010,0,0,2420,191022,133827
46011,0,0,2421,191022,133827
46012,0,0,2422,191022,133827
46013,0,0,2423,191022,133827
46014,0,0,2424,191022,133827
46015,0,0,2425,191022,133827
46016,0,0,2426,191022,133827
46017,0,0,2427,191022,133827
46018,0,0,2428,191022,133827
46019,0,0,2429,191022,133827
46020,0,0,2430,191022,133827
46021,0,0,2431,191022,133827
46022,0,0,2432,191022,133827
46023,0,0,2433,191022,133827
46024,0,0,2434,191022,133827
46025,0,0,2435,191022,133827
